fight_id,P1_id,P2_id,P1_name,P2_name,date,location,rounds_planned,P1_W,P1_L,P1_D,P2_W,P2_L,P2_D,P1_6W,P1_6L,P1_6D,P2_6W,P2_6L,P2_6D,P1_bdate,P1_stance,P1_height,P1_reach,P1_country,P2_bdate,P2_stance,P2_height,P2_reach,P2_country,P1_outcome,rounds_happened,time,referee,judge1,judge2,judge3,judge1_score,judge2_score,judge3_score,comments,P2_outcome,outcome_type,rounds_planned.1,lon,lat
4502,1503,1494,Simon Contreras,Juvenal Molina,6/29/88,"Country Club, Reseda, California",4,5,8,1,5,8,1,1,4,1,1,4,1,,0,0,0,Mexico,9/29/63,0,0,0,Mexico,D,2,0,0,0,0,0,0,0,0,0,D,TD,4,-118.5360517,34.2011141
4495,1503,1802,Simon Contreras,Jorge Rodriguez,10/25/88,"Country Club, Reseda, California",8,7,10,2,7,10,2,3,2,1,3,2,1,,0,0,0,Mexico,12/31/66,0,0,0,USA,L,8,0,0,0,0,0,0,0,0,Contreras fought as Kid Melo,L,UD,8,-118.5360517,34.2011141
19040,3922,634,Simon Gonzalez,Bruno Rabanales,8/2/91,"Ciudad Juarez, Chihuahua",10,27,14,4,27,14,4,3,2,1,3,2,1,7/1/66,orthodox,168,173,Mexico,11/9/58,orthodox,0,0,Mexico,D,10,0,0,0,0,0,0,0,0,0,D,MD,10,-106.4245478,31.6903638
19041,3922,1208,Simon Gonzalez,Gregorio Vargas,4/26/91,"Ciudad Juarez, Chihuahua",12,19,3,1,19,3,1,4,1,1,4,1,1,7/1/66,orthodox,168,173,Mexico,10/27/70,orthodox,167,171,Mexico,L,12,0,0,0,0,0,0,0,0,0,L,PTS,12,-106.4245478,31.6903638
8073,23119,1883,Stanley Longstreet,Randy Reedy,9/17/87,"Cobo Arena, Detroit, Michigan",0,4,19,1,4,19,1,0,5,1,0,5,1,1/20/65,0,180,0,USA,9/29/60,0,0,0,USA,W,1,1:37,0,0,0,0,0,0,0,0,W,KO,0,-83.0479761,42.3258713
14729,1771,1547,Steve Cruz,Rafael Ruelas,3/31/91,"Sands Hotel & Casino, Las Vegas, Nevada",12,24,0,0,24,0,0,6,0,0,6,0,0,11/2/63,0,168,0,USA,4/26/71,orthodox,180,180,USA,L,3,0:57,Toby Gibson,Dalby Shirley,Al Munoz,Bill Graham,0,0,0,"(supervisor:,Sam Macias,)",L,KO,12,-3.0304887,53.7475021
14734,1771,453,Steve Cruz,Tracy Harris Patterson,5/14/89,"Trump Plaza Hotel, Atlantic City, New Jersey",10,30,1,0,30,1,0,6,0,0,6,0,0,11/2/63,0,168,0,USA,12/26/64,orthodox,166,171,USA,W,10,0,0,Richard F. Murry,Jean Williams,Tom Kaczmarek,93-96,95-94,96-93,Patterson down in the 8th round.,W,SD,10,-74.4056612,40.0583238
14738,1771,1894,Steve Cruz,Alfred Rangel,6/14/88,"Superdome, New Orleans, Louisiana",12,14,4,0,14,4,0,4,2,0,4,2,0,11/2/63,0,168,0,USA,1/22/67,orthodox,0,0,USA,W,5,0,Charles Joseph,0,0,0,0,0,0,0,W,TKO,12,-90.0715323,29.9510658
14730,1771,1680,Steve Cruz,Benito Rodriguez,9/25/90,"San Antonio, Texas",10,14,8,1,14,8,1,3,3,0,3,3,0,11/2/63,0,168,0,USA,5/7/66,orthodox,0,0,Mexico,W,10,0,0,0,0,0,0,0,0,0,W,PTS,10,-98.4936282,29.4241219
14733,1771,468,Steve Cruz,Jorge Paez,8/6/89,"County Coliseum, El Paso, Texas",12,28,2,2,28,2,2,5,0,1,5,0,1,11/2/63,0,168,0,USA,10/27/65,orthodox,165,173,Mexico,L,12,0,Robert Gonzalez,Dave McCullough,Juan Jose Ramirez,Patricia Morse Jarman,108-117,111-114,111-115,0,L,UD,12,-106.4424559,31.7775757
14731,1771,503,Steve Cruz,Manuel Medina,7/8/90,"Hilton Hotel, Las Vegas, Nevada",10,35,3,0,35,3,0,6,0,0,6,0,0,11/2/63,0,168,0,USA,3/30/71,orthodox,173,178,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-115.1398296,36.1699412
14739,1771,1000,Steve Cruz,Jeff Franklin,12/18/87,"Bally's Las Vegas, Las Vegas, Nevada",10,17,2,2,17,2,2,5,0,1,5,0,1,11/2/63,0,168,0,USA,9/30/62,orthodox,170,0,USA,L,10,0,Joey Curtis,Jerry Roth,Dave Moretti,Cindy Bartin,95-96,95-96,92-99,0,L,UD,10,-115.1684201,36.1140322
9850,14432,1792,Steve Forbes,Juan Torres,1/22/00,"Del Mar Fairgrounds, Del Mar, California",8,11,8,0,11,8,0,1,5,0,1,5,0,2/26/77,orthodox,171,173,USA,6/30/68,orthodox,0,0,Mexico,W,8,0,0,0,0,0,0,0,0,0,W,UD,8,-117.2584426,32.9735662
2888,130428,3025,Steve Manning,Edward Rodriquez,4/26/84,"Marriott Hotel, Portland, Oregon",4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,USA,2/21/66,southpaw,177,0,USA,L,4,0,0,0,0,0,0,0,0,0,L,UD,4,-122.7881992,45.4575562
380,7215,1792,Steve Quinonez,Juan Torres,7/24/99,"Spotlight 29 Casino, Coachella, California",10,11,6,0,11,6,0,3,3,0,3,3,0,4/10/71,southpaw,170,183,USA,6/30/68,orthodox,0,0,Mexico,W,10,0,0,0,0,0,0,0,0,0,W,UD,10,-116.173894,33.6803003
17362,8923,3207,Steve Valdez,Bobby Brewer,6/30/00,"Denver Coliseum, Denver, Colorado",8,16,19,0,16,19,0,0,6,0,0,6,0,5/30/70,0,0,0,USA,2/10/64,orthodox,173,173,USA,W,7,0,0,0,0,0,0,0,0,0,W,TKO,8,-104.924031,39.774151
17384,8923,1649,Steve Valdez,Mark Fernandez,7/14/96,"Mammoth Gardens, Denver, Colorado",8,30,10,1,30,10,1,4,2,0,4,2,0,5/30/70,0,0,0,USA,10/20/60,orthodox,170,183,USA,L,8,0,0,0,0,0,0,0,0,0,L,PTS,8,-104.990251,39.7392358
17392,8923,1649,Steve Valdez,Mark Fernandez,8/30/95,"Denver, Colorado",8,27,8,1,27,8,1,5,1,0,5,1,0,5/30/70,0,0,0,USA,10/20/60,orthodox,170,183,USA,L,8,0,Woody Kislowski,Ed Kugler,Josef Mason,Ed Walsh,74-78,74-78,75-77,0,L,PTS,8,-104.990251,39.7392358
17366,8923,2502,Steve Valdez,Chris Linson,4/24/99,"Tingley Coliseum, Albuquerque, New Mexico",8,15,3,1,15,3,1,4,2,0,4,2,0,5/30/70,0,0,0,USA,3/6/77,orthodox,165,0,USA,W,7,2:26,Rocky Burke,Anita Aragon,Juan Nunez,Dan Sisneros,0,0,0,0,W,TKO,8,-106.5725867,35.0824268
17390,8923,1792,Steve Valdez,Juan Torres,12/15/95,"Phoenix, Arizona",6,5,2,0,5,2,0,4,2,0,4,2,0,5/30/70,0,0,0,USA,6/30/68,orthodox,0,0,Mexico,L,6,0,0,0,0,0,0,0,0,0,L,PTS,6,-112.0740373,33.4483771
17377,8923,1347,Steve Valdez,Paris Alexander,5/14/97,"Coeur d'Alene Casino, Worley, Idaho",10,21,12,3,21,12,3,3,3,0,3,3,0,5/30/70,0,0,0,USA,8/15/64,0,0,0,USA,L,10,0,Jerry Armstrong,0,0,0,0,0,0,0,L,UD,10,-116.9171246,47.400736
17401,8923,3150,Steve Valdez,Kelly Koble,5/16/92,"Civic Auditorium, San Jose, California",0,12,7,1,12,7,1,1,5,0,1,5,0,5/30/70,0,0,0,USA,1/10/60,0,0,0,USA,L,2,0,0,0,0,0,0,0,0,0,L,KO,0,-121.8863286,37.3382082
20435,192640,1806,Sunday Aderoju,Stefano Zoff,12/22/00,"Monfalcone, Friuli-Venezia Giulia",6,32,7,2,32,7,2,5,1,0,5,1,0,,orthodox,170,0,Nigeria,3/17/66,orthodox,175,0,Italy,L,6,0,0,0,0,0,0,0,0,0,L,UD,6,13.5331727,45.8050468
12098,6497,1571,Tialano Tovar,Eddie Hopson,10/7/95,"Convention Center, Atlantic City, New Jersey",8,26,1,0,26,1,0,5,1,0,5,1,0,4/1/69,0,0,0,USA,6/30/71,southpaw,163,157,USA,L,8,0,0,Melvina Lathan,Barbara Perez,Steve Weisfeld,0,0,0,0,L,PTS,8,-74.4437912,39.3668048
12103,6497,3207,Tialano Tovar,Bobby Brewer,12/1/94,"Denver, Colorado",10,16,16,0,16,16,0,1,5,0,1,5,0,4/1/69,0,0,0,USA,2/10/64,orthodox,173,173,USA,W,7,0,0,0,0,0,0,0,0,0,W,TD,10,-104.990251,39.7392358
12089,6497,3326,Tialano Tovar,Gerald Shelton,8/21/97,"Denver, Colorado",6,8,42,3,8,42,3,0,6,0,0,6,0,4/1/69,0,0,0,USA,7/9/66,0,0,0,USA,W,6,0,0,0,0,0,0,0,0,0,W,PTS,6,-104.990251,39.7392358
12101,6497,3326,Tialano Tovar,Gerald Shelton,3/2/95,"Denver, Colorado",8,7,28,3,7,28,3,0,5,1,0,5,1,4/1/69,0,0,0,USA,7/9/66,0,0,0,USA,W,8,0,0,0,0,0,0,0,0,0,W,PTS,8,-104.990251,39.7392358
2170,57598,489,Tim Brooks,Freddie Pendleton,6/26/90,"Hyatt Regency, Tampa, Florida",12,25,17,3,25,17,3,4,2,0,4,2,0,10/27/62,orthodox,0,0,USA,1/5/63,orthodox,173,183,USA,L,12,0,Brian Garry,Fran Boyd,Robert Balogh,Frank Skilbred,109-119,110-118,111-117,0,L,UD,12,-82.4571776,27.950575
2164,57598,2092,Tim Brooks,Jaime Balboa,8/25/92,"McAllen, Texas",10,54,14,0,54,14,0,6,0,0,6,0,0,10/27/62,orthodox,0,0,USA,1/4/62,orthodox,0,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-98.2300124,26.2034071
2184,57598,509,Tim Brooks,Tony Lopez,8/3/84,"MGM Grand Hotel, Reno, Nevada",6,10,0,0,10,0,0,6,0,0,6,0,0,10/27/62,orthodox,0,0,USA,2/24/63,orthodox,168,183,USA,L,6,0,0,Herb Santos,John McSweeny,Doug Tucker,55-58,53-60,53-60,0,L,UD,6,-119.8138027,39.5296329
2179,57598,509,Tim Brooks,Tony Lopez,7/20/86,"Caesars Tahoe, Winners All Outdoor Stadium, Stateline, Nevada",10,18,0,0,18,0,0,6,0,0,6,0,0,10/27/62,orthodox,0,0,USA,2/24/63,orthodox,168,183,USA,L,10,0,0,John McSweeny,Vince Delgado,Doug Tucker,90-99,94-96,91-99,0,L,UD,10,-119.9399029,38.9624079
2178,57598,2875,Tim Brooks,Adriano Arreola,11/21/86,"Civic Auditorium, San Jose, California",0,33,12,0,33,12,0,1,5,0,1,5,0,10/27/62,orthodox,0,0,USA,2/14/62,0,0,0,USA,W,9,0,0,0,0,0,0,0,0,0,W,KO,0,-121.8863286,37.3382082
2180,57598,3144,Tim Brooks,Larry Villarreal,5/31/86,"Cow Palace, Daly City, California",8,9,1,0,9,1,0,5,1,0,5,1,0,10/27/62,orthodox,0,0,USA,10/23/64,0,0,0,USA,L,8,0,0,0,0,0,0,0,0,0,L,PTS,8,-122.4702079,37.6879241
5567,657,503,Tom Johnson,Manuel Medina,1/28/95,"Ballys Park Place Hotel Casino, Atlantic City, New Jersey",12,49,5,0,49,5,0,4,2,0,4,2,0,7/15/64,orthodox,166,177,USA,3/30/71,orthodox,173,178,Mexico,W,12,0,Rudy Battle,Frank Brunette,Al DeVito,John Stewart,116-112,115-113,116-112,0,W,UD,12,-74.4229266,39.3642834
5594,657,1441,Tom Johnson,Carlos Castro,10/26/88,"Thomas Crystal Gardens, Mount Clemens, Michigan",10,9,5,0,9,5,0,2,4,0,2,4,0,7/15/64,orthodox,166,177,USA,,orthodox,0,0,Mexico,W,10,0,0,0,0,0,0,0,0,0,W,UD,10,-82.8779754,42.5972563
5600,657,988,Tom Johnson,Troy Dorsey,9/29/87,"Premier Center, Sterling Heights, Michigan",8,3,1,1,3,1,1,3,1,1,3,1,1,7/15/64,orthodox,166,177,USA,11/19/62,0,0,0,USA,W,8,0,0,0,0,0,0,0,0,0,W,SD,8,-83.0302033,42.5803122
5597,657,1197,Tom Johnson,Ernesto Mota,4/27/88,"Premier Center, Sterling Heights, Michigan",0,0,4,0,0,4,0,0,4,0,0,4,0,7/15/64,orthodox,166,177,USA,,0,0,0,0,W,2,0,0,0,0,0,0,0,0,0,W,KO,0,-83.0302033,42.5803122
5602,657,3387,Tom Johnson,Vicente Gonzalez,5/19/87,"Premier Center, Sterling Heights, Michigan",6,3,2,1,3,2,1,3,2,1,3,2,1,7/15/64,orthodox,166,177,USA,4/5/67,orthodox,165,163,USA,W,6,0,Dale Grable,0,0,0,0,0,0,0,W,UD,6,-83.0302033,42.5803122
5577,657,1087,Tom Johnson,Mario Lozano,4/4/92,"Eldorado, Illinois",10,3,15,0,3,15,0,2,4,0,2,4,0,7/15/64,orthodox,166,177,USA,,0,0,0,USA,W,1,2:17,Timothy Adams,0,0,0,0,0,0,0,W,KO,10,-88.4381029,37.8136583
5585,657,988,Tom Johnson,Troy Dorsey,11/18/90,"Convention Center, Fort Worth, Texas",12,11,3,3,11,3,3,3,1,2,3,1,2,7/15/64,orthodox,166,177,USA,11/19/62,0,0,0,USA,D,12,0,Arlen Bynum,Gary Snapka,Dick Cole,Jack Woodruff,114-114,114-114,116-112,0,D,MD,12,-97.3259189,32.7491884
5560,657,2351,Tom Johnson,Javier Marquez,12/21/96,"The Aladdin, Las Vegas, Nevada",10,41,20,3,41,20,3,0,6,0,0,6,0,7/15/64,orthodox,166,177,USA,8/24/62,southpaw,166,0,Mexico,D,3,0,0,0,0,0,0,0,0,0,D,TD,10,-115.202316,36.139679
5579,657,503,Tom Johnson,Manuel Medina,11/18/91,"Great Western Forum, Inglewood, California",12,41,3,0,41,3,0,6,0,0,6,0,0,7/15/64,orthodox,166,177,USA,3/30/71,orthodox,173,178,Mexico,L,9,1:35,Lou Moret,Fritz Werner,Mike Glienna,Tom McDonough,73-78,74-77,75-76,0,L,TD,12,-118.3531311,33.9616801
5545,657,468,Tom Johnson,Jorge Paez,2/22/02,"Palace Indian Gaming Center, Lemoore, California",10,70,14,5,70,14,5,5,0,1,5,0,1,7/15/64,orthodox,166,177,USA,10/27/65,orthodox,165,173,Mexico,L,2,2:51,Marcos Rosales,Raul Caiz Sr,Marty Denkin,Jack Reiss,0,0,0,0,L,TKO,10,-119.7829107,36.3007835
10214,5506,1362,Tomas Valdez,Kevin Kelley,5/21/92,"Paramount Theatre, New York, New York",10,27,0,0,27,0,0,6,0,0,6,0,0,1/22/67,0,0,0,Mexico,6/29/67,southpaw,170,180,USA,L,2,0:31,0,0,0,0,0,0,0,0,L,TKO,10,-73.9846099,40.7620791
10206,5506,3282,Tomas Valdez,David Kamau,2/24/96,"Richmond Coliseum, Richmond, Virginia",0,26,1,0,26,1,0,5,1,0,5,1,0,1/22/67,0,0,0,Mexico,8/4/65,orthodox,180,175,Kenya,L,2,0,0,0,0,0,0,0,0,0,L,TKO,0,-77.4360481,37.5407246
10245,5506,1666,Tomas Valdez,Fred Hernandez,10/30/87,"Mexicali, Baja California",0,0,0,0,0,0,0,0,0,0,0,0,0,1/22/67,0,0,0,Mexico,8/13/68,orthodox,0,0,Mexico,W,1,0,0,0,0,0,0,0,0,0,W,TKO,0,-115.4522623,32.6245389
10216,5506,1371,Tomas Valdez,Gabriel Ruelas,2/22/92,"Sports Arena, San Diego, California",8,27,1,0,27,1,0,6,0,0,6,0,0,1/22/67,0,0,0,Mexico,7/23/70,orthodox,170,175,Mexico,L,8,0,0,0,0,0,0,0,0,0,L,PTS,8,-117.2105087,32.7533935
10224,5506,1547,Tomas Valdez,Rafael Ruelas,1/14/91,"Great Western Forum, Inglewood, California",0,22,0,0,22,0,0,6,0,0,6,0,0,1/22/67,0,0,0,Mexico,4/26/71,orthodox,180,180,USA,L,3,0,Chuck Hassett,0,0,0,0,0,0,Vacant IBF America Featherweight Title,L,TKO,0,-118.3531311,33.9616801
2994,484,483,Tommy Avelos,Hector Lizarraga,7/2/86,"San Jose, California",4,2,4,1,2,4,1,2,4,0,2,4,0,12/8/66,0,0,0,USA,9/1/66,orthodox,0,0,Mexico,L,4,0,0,0,0,0,0,0,0,0,L,PTS,4,-121.8863286,37.3382082
23908,6105,1806,Tommy Barnes,Stefano Zoff,12/17/94,"Palazzetto dello Sport, Cagliari, Sardegna",0,15,3,2,15,3,2,4,2,0,4,2,0,8/19/62,southpaw,0,0,USA,3/17/66,orthodox,175,0,Italy,L,3,0,0,0,0,0,0,0,0,0,L,TKO,0,8.9999433,39.016613
11979,5314,1362,Tommy Parks,Kevin Kelley,7/28/95,"Casino Magic, Bay Saint Louis, Mississippi",10,42,1,0,42,1,0,5,1,0,5,1,0,10/26/64,orthodox,170,173,USA,6/29/67,southpaw,170,180,USA,D,2,0:34,Elmo Adolph,0,0,0,0,0,0,"The bout was called a draw when a clash of heads left Parks unable to continue.,Kelley was knocked down in the 1st round.",D,TD,10,-89.3300461,30.3088076
12005,5314,1883,Tommy Parks,Randy Reedy,5/31/83,"Memphis, Tennessee",4,0,0,0,0,0,0,0,0,0,0,0,0,10/26/64,orthodox,170,173,USA,9/29/60,0,0,0,USA,W,4,0,0,0,0,0,0,0,0,0,W,PTS,4,-90.0489801,35.1495343
10624,4613,1571,Tony Duran,Eddie Hopson,7/18/92,"Mirage Hotel & Casino, Las Vegas, Nevada",8,17,0,0,17,0,0,6,0,0,6,0,0,7/14/63,orthodox,0,0,USA,6/30/71,southpaw,163,157,USA,L,8,0,0,0,0,0,0,0,0,0,L,UD,8,104.0439239,30.679704
10614,4613,352,Tony Duran,Floyd Mayweather Jr,5/9/97,"Orleans Hotel & Casino, Las Vegas, Nevada",6,6,0,0,6,0,0,6,0,0,6,0,0,7/14/63,orthodox,0,0,USA,2/24/77,orthodox,173,183,USA,L,1,1:12,Toby Gibson,0,0,0,0,0,0,0,L,TKO,6,-90.068707,29.952668
10627,4613,1894,Tony Duran,Alfred Rangel,5/6/90,"Sunken Gardens, San Antonio, Texas",10,18,6,0,18,6,0,4,2,0,4,2,0,7/14/63,orthodox,0,0,USA,1/22/67,orthodox,0,0,USA,L,3,2:10,0,0,0,0,0,0,0,Duran reportedly 15-4 entering the fight.,L,TKO,10,-98.4936282,29.4241219
10619,4613,1188,Tony Duran,Jeff Mayweather,4/13/95,"Silver Nugget, North Las Vegas, Nevada",10,29,6,3,29,6,3,4,1,1,4,1,1,7/14/63,orthodox,0,0,USA,7/4/64,orthodox,0,0,USA,D,2,0,0,0,0,0,0,0,0,"The bout was declared a technical draw, due to a power outage in North Las Vegas.",D,TD,10,-115.124781,36.198716
10615,4613,1188,Tony Duran,Jeff Mayweather,2/13/97,"The Aladdin, Las Vegas, Nevada",8,30,10,5,30,10,5,1,4,1,1,4,1,7/14/63,orthodox,0,0,USA,7/4/64,orthodox,0,0,USA,L,8,0,0,0,0,0,0,0,0,0,L,UD,8,-115.202316,36.139679
14902,509,489,Tony Lopez,Freddie Pendleton,8/12/95,"MGM Grand, Las Vegas, Nevada",12,38,20,4,38,20,4,3,3,0,3,3,0,2/24/63,orthodox,168,183,USA,1/5/63,orthodox,173,183,USA,L,8,0:43,Mitch Halpern,Carol Castellano,Dalby Shirley,Al Siciliano,0,0,0,"Lopez down four times, Pendleton down once.",L,TKO,12,-115.1723452,36.1035315
14932,509,666,Tony Lopez,Roberto Cantu,11/7/86,"Caesars Tahoe, Stateline, Nevada",10,7,7,3,7,7,3,2,4,0,2,4,0,2/24/63,orthodox,168,183,USA,2/24/60,0,0,0,USA,W,3,2:42,0,0,0,0,0,0,0,0,W,TKO,10,-119.9399029,38.9624079
14914,509,2131,Tony Lopez,Lupe Gutierrez,7/12/91,"Caesars Tahoe, Outdoor Arena, Stateline, Nevada",12,25,3,0,25,3,0,5,1,0,5,1,0,2/24/63,orthodox,168,183,USA,12/13/63,orthodox,168,0,USA,W,6,2:42,Mills Lane,Doug Tucker,Bill Graham,Keith MacDonald,50-45,49-46,50-45,0,W,TKO,12,-119.9399029,38.9624079
14937,509,666,Tony Lopez,Roberto Cantu,3/3/86,"Sacramento, California",10,7,5,3,7,5,3,3,2,1,3,2,1,2/24/63,orthodox,168,183,USA,2/24/60,0,0,0,USA,W,10,0,0,0,0,0,0,0,0,0,W,PTS,10,-121.4943996,38.5815719
14949,509,2635,Tony Lopez,Leo Benitez,8/9/83,"Sacramento, California",4,0,1,0,0,1,0,0,1,0,0,1,0,2/24/63,orthodox,168,183,USA,4/4/62,0,0,0,USA,W,4,0,0,0,0,0,0,0,0,0,W,PTS,4,-121.4943996,38.5815719
14916,509,468,Tony Lopez,Jorge Paez,9/22/90,"Arco Arena, Sacramento, California",12,35,2,3,35,2,3,5,0,1,5,0,1,2/24/63,orthodox,168,183,USA,10/27/65,orthodox,165,173,Mexico,W,12,0,Robert Byrd,Rudy Ortega,Dave Nelson,Larry Rozadilla,117-111,117-111,117-111,0,W,UD,12,-121.5180614,38.649062
14936,509,873,Tony Lopez,Arnel Arrozal,6/5/86,"Arco Arena, Sacramento, California",10,23,22,3,23,22,3,1,5,0,1,5,0,2/24/63,orthodox,168,183,USA,9/4/57,southpaw,0,0,Philippines,W,2,2:15,0,0,0,0,0,0,0,0,W,KO,10,-121.5180614,38.649062
14912,509,1299,Tony Lopez,Ditau Paul Molefyane,11/15/91,"Arco Arena, Sacramento, California",10,23,4,0,23,4,0,5,1,0,5,1,0,2/24/63,orthodox,168,183,USA,1/6/65,orthodox,175,0,South Africa,W,8,2:41,0,0,0,0,0,0,0,0,W,TKO,10,-121.5180614,38.649062
6049,143936,1274,Tony Rivera,Ruben Macklis,4/24/89,"Country Club, Reseda, California",4,5,8,2,5,8,2,3,2,1,3,2,1,,0,0,0,USA,,0,0,0,USA,D,4,0,0,0,0,0,0,0,0,0,D,PTS,4,-118.5360517,34.2011141
7322,23122,1087,Tony Wilson,Mario Lozano,9/28/93,"Phoenix, Arizona",0,3,20,1,3,20,1,0,5,1,0,5,1,12/14/67,orthodox,165,163,Mexico,,0,0,0,USA,W,1,0,0,0,0,0,0,0,0,0,W,KO,0,-112.0740373,33.4483771
7324,23122,1087,Tony Wilson,Mario Lozano,2/16/93,"Phoenix, Arizona",0,3,17,1,3,17,1,1,4,1,1,4,1,12/14/67,orthodox,165,163,Mexico,,0,0,0,USA,W,4,0,0,0,0,0,0,0,0,0,W,KO,0,-112.0740373,33.4483771
7325,23122,1087,Tony Wilson,Mario Lozano,12/12/92,"America West Arena, Phoenix, Arizona",0,3,17,0,3,17,0,1,5,0,1,5,0,12/14/67,orthodox,165,163,Mexico,,0,0,0,USA,D,2,0,0,0,0,0,0,0,0,0,D,TD,0,-112.109313,33.5404161
1333,453,634,Tracy Harris Patterson,Bruno Rabanales,10/26/95,"Marriott Ballroom, Hauppauge, New York",10,32,24,7,32,24,7,2,3,1,2,3,1,12/26/64,orthodox,166,171,USA,11/9/58,orthodox,0,0,Mexico,W,7,0,0,0,0,0,0,0,0,0,W,KO,10,-73.2026138,40.8256536
1361,453,774,Tracy Harris Patterson,Allan Makitoki,2/17/89,"Mid-Hudson Civic Center, Poughkeepsie, New York",10,31,15,1,31,15,1,2,4,0,2,4,0,12/26/64,orthodox,166,171,USA,8/6/62,0,0,0,Philippines,W,4,2:56,0,0,0,0,0,0,0,0,W,TKO,10,-73.9209701,41.7003713
1356,453,828,Tracy Harris Patterson,Lee Cargle,11/3/89,"Poughkeepsie, New York",10,25,17,1,25,17,1,5,1,0,5,1,0,12/26/64,orthodox,166,171,USA,5/18/62,0,170,0,USA,W,3,0,0,0,0,0,0,0,0,0,W,TKO,10,-73.9209701,41.7003713
1348,453,2124,Tracy Harris Patterson,Francisco Ortiz,5/31/91,"Kerhonkson, New York",0,16,16,1,16,16,1,2,4,0,2,4,0,12/26/64,orthodox,166,171,USA,,0,0,0,Mexico,W,5,0,0,0,0,0,0,0,0,0,W,KO,0,-74.2982059,41.7748155
1359,453,1771,Tracy Harris Patterson,Steve Cruz,5/14/89,"Trump Plaza Hotel, Atlantic City, New Jersey",10,32,3,0,32,3,0,5,1,0,5,1,0,12/26/64,orthodox,166,171,USA,11/2/63,0,168,0,USA,L,10,0,0,Richard F. Murry,Jean Williams,Tom Kaczmarek,96-93,94-95,93-96,Patterson down in the 8th round.,L,SD,10,-74.4056612,40.0583238
1369,453,1102,Tracy Harris Patterson,Jeff Hanna,1/30/88,"Orlando, Florida",10,16,15,2,16,15,2,3,3,0,3,3,0,12/26/64,orthodox,166,171,USA,8/23/59,orthodox,0,0,USA,W,3,2:13,0,0,0,0,0,0,0,Three knockdowns in round 3 terminate the bout.,W,KO,10,-81.3792365,28.5383355
1323,453,1208,Tracy Harris Patterson,Gregorio Vargas,7/11/98,"Alamodome, San Antonio, Texas",12,37,6,1,37,6,1,5,1,0,5,1,0,12/26/64,orthodox,166,171,USA,10/27/70,orthodox,167,171,Mexico,L,6,1:06,Ruben Carrion,Gale E. Van Hoy,Gary Merritt,Harold Lederman,0,0,0,0,L,TKO,12,-98.4788143,29.4169834
1370,453,1000,Tracy Harris Patterson,Jeff Franklin,10/9/87,"Bally's Las Vegas, Las Vegas, Nevada",10,16,2,2,16,2,2,5,0,1,5,0,1,12/26/64,orthodox,166,171,USA,9/30/62,orthodox,170,0,USA,L,10,0,Joey Curtis,Cindy Bartin,Bill Graham,Dalby Shirley,94-96,93-98,94-96,0,L,UD,10,-115.1684201,36.1140322
1334,453,1571,Tracy Harris Patterson,Eddie Hopson,7/9/95,"Reno-Sparks Convention Center, Reno, Nevada",12,26,0,0,26,0,0,6,0,0,6,0,0,12/26/64,orthodox,166,171,USA,6/30/71,southpaw,163,157,USA,W,2,1:37,Mills Lane,Keith MacDonald,Steve Weisfeld,Tom McDonough,9-Oct,9-Oct,9-Oct,Hopson down 4 times in the 2nd round,W,TKO,12,-119.8138027,39.5296329
14989,4007,489,Tracy Spann,Freddie Pendleton,1/10/93,"Harrah's Marina Hotel Casino, Atlantic City, New Jersey",12,32,17,4,32,17,4,5,0,1,5,0,1,4/7/63,southpaw,175,0,USA,1/5/63,orthodox,173,183,USA,L,12,0,Randy Neumann,Ric Bays,Gary Merritt,Jean Williams,112-116,111-117,111-117,0,L,UD,12,-74.4229266,39.3642834
14990,4007,489,Tracy Spann,Freddie Pendleton,8/29/92,"Reno-Sparks Convention Center, Reno, Nevada",12,32,17,3,32,17,3,6,0,0,6,0,0,4/7/63,southpaw,175,0,USA,1/5/63,orthodox,173,183,USA,D,2,2:05,Richard Steele,Keith MacDonald,Leroy Brown,Ric Bays,8-Oct,8-Oct,8-Oct,Pendleton down in the 1st,D,TD,12,-119.8138027,39.5296329
14992,4007,468,Tracy Spann,Jorge Paez,6/14/91,"Arco Arena, Sacramento, California",10,37,3,4,37,3,4,3,1,2,3,1,2,4/7/63,southpaw,175,0,USA,10/27/65,orthodox,165,173,Mexico,L,10,0,Terry Smith,0,0,0,0,0,0,"Paez was knocked down in the 3rd round, and lost a point in the 6th, for holding his glove in Spann's face.",L,MD,10,-121.5180614,38.649062
12345,1391,1371,Tranquilino Martinez,Gabriel Ruelas,9/27/88,"Country Club, Reseda, California",4,1,0,0,1,0,0,1,0,0,1,0,0,,0,0,0,Mexico,7/23/70,orthodox,170,175,Mexico,L,4,0,Lou Filippo,0,0,0,0,0,0,0,L,UD,4,-118.5360517,34.2011141
12346,1391,1173,Tranquilino Martinez,James Dean,4/2/87,"Stockton, California",4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,Mexico,1/10/68,0,0,0,USA,L,4,0,0,0,0,0,0,0,0,0,L,PTS,4,-121.2907796,37.9577016
